Symbol,Issue_Name,Primary_Listing_Mkt
OHPA,Orion Acquisition Corp. Class A common stock,NASDAQ
OHPAU,Orion Acquisition Corp. Unit,NASDAQ
OHPAW,Orion Acquisition Corp. Warrant,NASDAQ
OHPB,Ohana Pacific Bank (HI) Common Stock,U
OHTR,Oasis Hotel Resort & Casino - I Inc Common Stock,U
OI,"O-I Glass, Inc.",NYSE
OIA,INVESCO MUNICIPAL INCOME OPPORTUNITIES TRUST,NYSE
OIBR C,"OI S.A. American Depositary Shares, each representing five shares of common stock",NYSE
OIBRQ,OI SA Sponsored ADR representing Preferred (Brazil),U
OICT,"Oicintra, Inc. Common Stock",U
OIDN,"Oidon Co., Ltd.  Common Stock",U
OIEXF,Oilex Ltd Ordinary Shares (Australia),U
OIGLF,"Chariot Oil & Gas Limited, St. Peter Port SHS (Guernsey)",U
OIH,VanEck Vectors Oil Services ETF,ARCA
OII,Oceaneering International Inc.,NYSE
OIIIF,O3 Mining Inc Common Shares (Canada),U
OIIM,O2Micro International Limited American Depositary Shares,NASDAQ
OIL,iPath Pure Beta Crude Oil ETN,ARCA
OILCF,Permex Petroleum Corporation Common Shares (Canada),U
OILFF,NEXTLEAF SOLUTIONS Ltd New Com (Canada),U
OILK,ProShares K-1 Free Crude Oil Strategy ETF,BATS
OILNF,BARCLAYS BK PLC Other,U
OILRF,Oil Refrineries Ltd Ordinary Shares (Isreal),U
OILY,Sino American Oil Company. Common Stock,U
OIS,"OIL STATES INTERNATIONAL, INC.",NYSE
OISHF,Oil Search Ltd  Ord Ordinary Shares,U
OISHY,Oil Search Ltd Sponsored ADR,U
OISXF,OISIX RA Daichi Inc Common Stock,U
OITAF,Oita Bank Ltd Ordinary Shares (Japan),U
OJIPF,Oji Hldgs Corp Ordinary Shares (Japan),U
OJIPY,Oji Holdings Corporation American Depositary Shares,U
OJOC,Ojai Oil Co Common Stock,U
OJSCY,OJSC OC Rosneft Sponsored GDR Reg S (Russia),U
OJSY,"OJsys, Inc. Common Stock",U
OKAMF,Okamura Corp Ordinary Shares (Japan),U
OKASY,"Onward Holdings Co., Ltd. Unponsored ADR (Japan)",U
OKCTF,Okinawa Cellular Telephone Co Naha City Okinawa Prefecture Shs (Japan),U
OKE,"Oneok, Inc.",NYSE
OKENF,OKEANIS ECO TANKERS CORP Common Stock  (Marshall Islands),U
OKEPF,Okinawa Electric Power Co Ltd Ordinary Shares (Japan),U
OKIEF,OKI Electric Industry Co Ltd Ordinary Shares (Japan),U
OKIEY,OKI Electric Industry Co Ltd Unsponsored ADR (Japan),U
OKLOF,Oklo RES Ltd Ordinary Shares (Austrailia),U
OKSCF,OKASAN SECURITIES CO LTD Ordinary Shares,U
OKSWF,Osisko Gold Royalties Ltd Warrant EXP Restricted 4 Month Hold Expiring 02/18/2022 (Canada),U
OKTA,"Okta, Inc. Class A Common Stock",NASDAQ
OKUMF,Okuma Corporation Ordinary Shares (Japan),U
OLB,"The OLB Group, Inc. Common Stock",NASDAQ
OLCLF,Oriental Land Co Ltd Ordinary Shares,U
OLCLY,Oriental Land Co Ltd Unsponsored ADR (Japan),U
OLD,Janus Detroit Street Trust The Long-Term Care ETF,NASDAQ
OLDF,Old Forge Bk Pa Common Stock,U
OLED,Universal Display Corporation Common Stock,NASDAQ
OLFC,Olfactory Biosciences Corp. Common Stock,U
OLK,Olink Holding AB (publ) American Depositary Shares,NASDAQ
OLLI,"Ollie's Bargain Outlet Holdings, Inc. Common Stock",NASDAQ
OLMA,"Olema Pharmaceuticals, Inc. Common Stock",NASDAQ
OLMIF,Olam International Ltd Ordinary Shares (Singapore),U
OLMIY,Olam International Ltd Unsponsored ADR (Singapore),U
OLMM,OneLife Technologies Corp. Common Stock,U
OLMXF,Aleatica Sab De Cv Ordinary Shares,U
OLN,Olin Corp.,NYSE
OLNCF,Omni Lite Inds Cda Inc Ordinary Shares,U
OLNK,OneLink Corporation Common Stock,U
OLO,Olo Inc.,NYSE
OLOXF,"DB Crude Oil Long Exchange Traded Notes due June 1, 2038 (Germany)",U
OLP,"One Liberty Properties, Inc.",NYSE
OLVI,"Oliveda International, Inc. Common Stock",U
OLVRF,Olivut Res Ltd Common shares (Canada),U
OLYRF,O Leary Canadian Income Opportunities Fund 2 Unit (Canada),U
OM,"Outset Medical, Inc. Common Stock",NASDAQ
OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V. ADS,NASDAQ
OMAGQ,"Omagine, Inc. Common Stock",U
OMC,Omnicom Group Inc.,NYSE
OMCL,"Omnicell, Inc. Common Stock ($0.001 par value)",NASDAQ
OMCOF,Ohmoriya Co Ltd Ordinary Shares (Japan),U
OMDD,Ormand Inds Inc Common Stock,U
OMEG,Omega Alpha SPAC Class A Ordinary Shares,NASDAQ
OMER,Omeros Corporation Common Stock,NASDAQ
OMEX,"Odyssey Marine Exploration, Inc. Common Stock",NASDAQ
OMF,"OneMain Holdings, Inc.",NYSE
OMFL,Invesco Russell 1000 Dynamic Multifactor ETF,BATS
OMFS,Invesco Russell 2000 Dynamic Multifactor ETF,BATS
OMGGF,OMAI GOLD MINES CORP Common Shares (Canada),U
OMHE,Omni Health Inc Common Stock,U
OMHI,"OM HOLDINGS INTERNATIONAL, INC. Common Stock",U
OMHLF,OM Holdings Limited Ordinary Shares (Bermuda),U
OMI,"Owens & Minor, Inc.",NYSE
OMIC,"Singular Genomics Systems, Inc. Common Stock",NASDAQ
OMID,OMID HLDGS INC Common Stock,U
OMLAF,Ooh Media Ltd. Ordinary Shares (Australia),U
OMMH,"Omnimmune Holdings, Inc. Common Stock",U
OMMSF,OMINECA MNG & METALS LTD Common Shares,U
OMP,Oasis Midstream Partners LP Common Units Representing Limited Partner Interests,NASDAQ
OMPS,Omphalos Corp. Common Stock,U
OMQS,OMNIQ Corp. Common Stock,U
OMRNF,Omron Corporation Ordinary Shares (Japan),U
OMRNY,Omron Corporation Sponsored American Depositary Shares,U
OMRX,"Orthometrix, Inc. Common Stock",U
OMTK,OmniTek Engineering Corp. Common Stock,U
OMVE,"Omni Ventures, Inc. Common Stock",U
OMVJF,OMV AG Ordinary Shares,U
OMVKY,Omv Ag Bearer Shs Ats 100 American Depositary Shares,U
OMWDF,Omega World Inc New Ordinary Shares,U
OMWS,OMNIA WELLNESS INC Common Stock,U
OMZNF,Osisko Metals Inc Common Shares,U
ON,ON Semiconductor Corporation Common Stock,NASDAQ
ONB,Old National Bancorp Common Stock,NASDAQ
ONBI,One Bio Corp. Common Stock,U
ONBPF,ONCOLYS BIOPHARMA INC SHS (Japan),U
ONCI,"On4 Communications, Inc. Common Stock",U
ONCP,141 Capital Inc NEW Common Stock,U
ONCR,"Oncorus, Inc. Common Stock",NASDAQ
ONCS,OncoSec Medical Incorporated Common Stock,NASDAQ
ONCT,"Oncternal Therapeutics, Inc. Common Stock",NASDAQ
ONCWF,Oncolytics Biotech Inc Warrants Expiring 06/01/2022 (Canada),U
ONCX,"Oncolix, Inc. Common Stock",U
ONCY,"Oncolytics Biotech, Inc. Common Shares",NASDAQ
ONDR,"Online Disruptive Technologies, Inc Common Stock",U
ONDS,Ondas Holdings Inc. Common Stock,NASDAQ
ONE,OneSmart International Education Group Limited,NYSE
ONEM,"1Life Healthcare, Inc. Common Stock",NASDAQ
ONEO,SPDR Russell 1000 Momentum Focus ETF,ARCA
ONEQ,Fidelity Nasdaq Composite Index ETF,NASDAQ
ONEV,SPDR Russell 1000 Low Volatility ETF,ARCA
ONEW,OneWater Marine Inc. Class A Common Stock,NASDAQ
ONEXF,Onex Corp Sub Voting Shares (Canada),U
ONEY,SPDR Russell 1000 Yield Focus ETF,ARCA
ONFA,One 4 Art Limited Common Stock,U
ONKCF,"Onkyo Corporation, Neyagawa Ordinary Shares  (Japan)",U
ONLI,Online Redefined Inc Common Stock,U
ONLN,ProShares Online Retail ETF,ARCA
ONLPF,ON-LINE PLC Ordinary Shares,U
ONMBF,Onamba Co Ltd Ordinary Shares (Japan),U
ONMKF,Onemarket Ltd Common Stock,U
ONOF,Global X Adaptive U.S. Risk Management ETF,ARCA
ONOV,CASTELLUM INC Common Stock,U
ONPH,"Oncology Pharma, Inc. Common Stock",U
ONPPF,ONCOPEPTIDES AB Ordinary Shares,U
ONSS,Onassis Holdings Corp Common Stock,U
ONSTF,One Software Technologies Ltd. Common Shares (Israel),U
ONTF,"ON24, Inc.",NYSE
ONTO,Onto Innovation Inc.,NYSE
ONTRF,Blackrock Oil Corporation Common Stock,U
ONTX,"Onconova Therapeutics, Inc. Common Stock",NASDAQ
ONTXW,"Onconova Therapeutics, Inc. Warrants",NASDAQ
ONTZF,O-Net Technologies Group Ltd Ordinary Shares,U
ONVC,Online Vacation Center Holdings Corp. Common Stock,U
ONVO,"Organovo Holdings, Inc. Common Stock",NASDAQ
ONVRF,Oronova Energy Inc Ordinary Shares,U
ONVVF,Oneview Healthcare PLC Chess Dep Interests Rep 1 Sh (Ireland),U
ONXC,Onyx Corporation Common Stock,U
ONXXF,Ontex Group NV Ordinary Shares (Belgium),U
ONXYY,Ontex Group NV American Depositary Receipts - Unsponsored (Belgium),U
ONZBF,Organicacion Soriana S A Ordinary Shares,U
OOAG,OMDA Oil and Gas Inc New Common Stock,U
OOBHF,On the Beach Group Ordinary Shares (United Kingdom),U
OODH,Orion Diversified Holding Co Inc. COMM,U
OOGI,"C2E Energy, Inc. Common Stock",U
OOIL,Perkins Oil & Gas Inc. Common Stock,U
OOMA,"Ooma, Inc. Common Stock",NYSE
OONEF,01 Communique Lab Inc Common Shares (Canada),U
OPA,Magnum Opus Acquisition Limited,NYSE
OPA U,"Magnum Opus Acquisition Limited Units, each consisting of one Class A ordinary share and one-half re",NYSE
OPA WS,"Magnum Opus Acquisition Limited Redeemable Warrants, each warrant exercisable for one Class A ordina",NYSE
OPBK,OP Bancorp Common Stock,NASDAQ
OPCGF,Organic Potash Corp Common Shares (Canada),U
OPCH,"Option Care Health, Inc. Common Stock",NASDAQ
OPEN,Opendoor Technologies Inc Common Stock,NASDAQ
OPENW,Opendoor Technologies Inc Warrants expiring 12/18/2025,NASDAQ
OPER,ClearShares Ultra-Short Maturity ETF,ARCA
OPESF,Otello Corp Asa Ordinary Shares,U
OPGN,"OpGen, Inc. Common Stock",NASDAQ
OPGX,Optigenex Inc. Common Stock,U
OPHC,"OptimumBank Holdings, Inc. Common Stock",NASDAQ
OPHI,"Organic Plant Health, Inc . Common Stock",U
OPHLF,Ono Pharmaceutical Ordinary Shares,U
OPHLY,Ono Pharmaceutical Co Ltd Unsponsored ADR (Japan),U
OPI,Office Properties Income Trust Common Shares of Beneficial Interest,NASDAQ
OPIEF,"ESI Energy Services, Inc. Ordinary Shares (Canada)",U
OPINI,Office Properties Income Trust 5.875% Senior Notes due 2046,NASDAQ
OPINL,Office Properties Income Trust 6.375% Senior Notes due 2050,NASDAQ
OPK,"OPKO Health, Inc. Common Stock",NASDAQ
OPLF,Optileaf Inc Common Stock,U
OPMC,OptimumCare Corporation Common Stock,U
OPMG,"Options Media Group Holdings, Inc. Common Stock",U
OPMZ,"1pm Industries, Inc. Common Stock",U
OPNDF,Open Door Inc Ordinary Shares (Japan),U
OPNT,"Opiant Pharmaceuticals, Inc. Common Stock",NASDAQ
OPOF,Old Point Financial Corporation Common Stock,NASDAQ
OPORF,OPEN ORPHAN PLC SHS  (United Kingdom),U
OPOSF,Optos plc Ordinary Shares (United Kingdom),U
OPP,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc.",NYSE
OPP PRA,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc. 4.375% Series A Cumulative Preferred Stock",NYSE
OPPPF,Open Hse Co Ltd Ordinary Shares (Japan),U
OPPX,Corbett Road Tactical Opportunity ETF,ARCA
OPPXF,Opus Group AB Ordinary Shares (Sweden),U
OPRA,Opera Limited American Depositary Shares,NASDAQ
OPRT,Oportun Financial Corporation Common Stock,NASDAQ
OPRX,OptimizeRx Corporation Common Stock,NASDAQ
OPSSF,Opsens Inc Common shares (Canada),U
OPST,O P T Sciences Corp Common Stock,U
OPT,Opthea Limited American Depositary Shares,NASDAQ
OPTBF,Oriental Petroleum & Minerals Corp OPM Ordinary Shares B (Philippines),U
OPTHF,OPTIMI HEALTH CORP Common Shares,U
OPTI,"Optec International, Inc. Common Stock",U
OPTL,Optimum Interactive (USA) Ltd. Common Stock NEW,U
OPTN,"OptiNose, Inc. Common Stock",NASDAQ
OPTT,"Ocean Power Technologies, Inc. Common Stock",NASDAQ
OPTZF,OPTIFREEZE AB Ordinary Shares (Sweden),U
OPUS,"OPUS MAGNUM AMERIS, INC. NEW Common Stock",U
OPVLF,Optimum Ventures Limited Common Shares (Canada),U
OPVS,NanoFlex Power Corporation. NEW Common Stock,U
OPWEF,Opawica Expls Inc Ordinary Shares,U
OPXS,"Optex Systems Holdings, Inc. Common Stock",U
OPXXW,Optex Sys Hldgs Warrants Expiring 08/26/2021,U
OPY,"Oppenheimer Holdings, Inc.",NYSE
OPYGY,PJSC Polyus American Depositary Receipts - Sponsored,U
OQLGF,"Olympique Lyonnais Groupe, Lyon Shs Nom (France)",U
OR,Osisko Gold Royalties Ltd,NYSE
ORA,"Ormat Technologies, Inc.",NYSE
ORAGF,Monarca Minerals Inc Common Shares,U
ORAN,Orange,NYSE
ORBC,ORBCOMM Inc. Common Stock,NASDAQ
ORBN,"Oregon Bancorp, Inc. (OR) Common Stock",U
ORBT,Orbit International Corp Common Stock,U
ORC,"Orchid Island Capital, Inc.",NYSE
ORCC,Owl Rock Capital Corporation,NYSE
ORCL,Oracle Corp,NYSE
ORDRF,VANGO MNG LTD  Ordinary Shares,U
OREAF,OREA MNG CORP Common Shares,U
ORENF,"Origin Enterprises PLC, Dublin Ordinary Shares (Ireland)",U
ORESF,Orestone Mining Corporation Common Shares (Canada),U
ORFDF,OREFINDERS RES INC NEW CDA Ordinary Shares,U
ORGH,"OrgHarvest, Inc. Common Stock",U
ORGJF,Organo Corp SHS (Japan),U
ORGO,Organogenesis Holdings Inc. Class A Common Stock,NASDAQ
ORGS,Orgenesis Inc. Common Stock,NASDAQ
ORHB,"ORHUB, Inc. Common Stock",U
ORHHF,Orthocell Ltd Ordinary Shares (Australia),U
ORHK,"Orangehook, Inc. Common Stock",U
ORI,Old Republic International Corporation,NYSE
ORIAU,Orion Biotech Opportunities Corp. Units,NASDAQ
ORIC,"Oric Pharmaceuticals, Inc. Common Stock",NASDAQ
ORIIF,Orion Health Group Ltd (New Zealand),U
ORINF,Orion Corporation New Shares -B- (Finland),U
ORINY,Orion Oyj Unsponsored ADR (Finland),U
ORIOF,"ORIOR AG, ZUERICH Ordinary Shares Switzerland(CH )",U
ORKLF,Orkla Borregaard New B Ordinary Shares,U
ORKLY,Orkla AS Sponsored American Depositary Shares,U
ORLA,Orla Mining Ltd.,AMEX
ORLY,"O'Reilly Automotive, Inc. Common Stock",NASDAQ
ORMIF,Orminex Limited Ordinary Shares (Australia),U
ORMNF,Orex Minerals Inc New Ordinary Shares (Canada),U
ORMP,Oramed Pharmaceuticals Inc. Common Stock,NASDAQ
ORMTQ,Ormet Corp Common Stock,U
ORN,"Orion Group Holdings, Inc",NYSE
ORNC,ORANCO INC Common Stock,U
OROCF,"Orocobre Ltd., Milton Qld Ordinary Shares (Australia)",U
ORONF,Orion Nutraceuticals Inc Common Shares,U
OROPF,Origo Partners Plc Common Stock (Isle of Man),U
OROVF,Orient Overseas International Ltd Ordinary Shares (Bermuda),U
OROVY,Orient Overseas International Limited Unsponsored ADR (Bermuda),U
OROXF,"Orosur Mining, Inc Ordinary Shares (Canada)",U
ORPB,Oregon Pacific Bancorp Common Stock,U
ORPEF,Orpea ACT,U
ORPH,Orphazyme A/S American Depositary Shares,NASDAQ
ORPOF,OSE Immunotherapeutics SA Ordinary Shares (France),U
ORRAF,Orora Ltd Ordinary Shares,U
ORRCF,Oroco Resource Corp Ordinary Shares (Canada),U
ORRF,Orrstown Financial Services Inc - Common Stock,NASDAQ
ORRRY,ORPEA  American Depositary Receipts - Unsponsored (France),U
ORRYY,ORORA LTD American Depositary Receipts - Unsponsored (Australia),U
ORSHF,Orion Sh.m Ltd Ordinary Shares (Israel),U
ORSUF,ORSU METALS CORP CDA Ordinary Shares,U
ORSX,"Orsus Xelent Technolgies, Inc. New Common Stock",U
ORTIF,Ortho Regenerative Technologies Ordinary Shares (Canada),U
ORTX,Orchard Therapeutics plc American Depositary Shares,NASDAQ
ORVMF,Orvana Minerals Corp Ordinary Shares,U
ORVRF,ORCHID VENTURES INC  Ordinary Shares,U
ORWHF,Oriental Watch Holdings Ltd Ordinary Shares (Bermuda),U
ORXCF,Orix Corporation Ordinary Shares,U
ORXGF,Orca Energy Group Inc Ordinary Shares,U
ORXJF,ORIX JREIT INC TOKYO REIT  Japan(JP ),U
ORXOF,Orexo AB Ordinary Shares (Sweden),U
ORXOY,Orexo AB Sponsored ADR (Sweden),U
ORXPF,FORZA PETE LTD Common Shares,U
ORXXF,OFX Group Ltd. Ordinary Shares (Australia),U
ORYX,Oryx Technolgy Corp. Common Stock,U
ORYYF,Oryx International Growth Fund Accum Prf Shs (Guernsey),U
ORYZF,Oryzon Genomics SA Ordinary Shares (Spain),U
ORZCF,Orezone Gold Corp Common Shares (Canada),U
ORZWF,Orezone Gold Corp Warrant   01/29/2023,U
OSAGF,Osram Licht AG Namens - Aktien ON (Germany),U
OSAGY,Osram Licht AG Unsponsored ADR (Germany),U
OSAT,Orbsat Corp Common Stock,NASDAQ
OSATW,Orbsat Corp Warrants,NASDAQ
OSBC,"Old Second Bancorp, Inc. Common Stock",NASDAQ
OSBK,Oconee Finl Corp Common Stock,U
OSCI,"Osceola Gold, Inc. Common Stock",U
OSCMY,Orascom Investment Holding S.A.E.. Global Depositary Receipts - Sponsored,U
OSCN,OneScreen Inc Common Stock,U
OSCR,"Oscar Health, Inc.",NYSE
OSCUF,"Japan Exchange Group, Inc.  Ordinary Shares (Japan)",U
OSCV,Opus Small Cap Value ETF,BATS
OSEHF,Amundi Index Solutions SICAV S&P 500 Global Lux ETF Eur C (Luxembourg),U
OSG,Overseas Shipholding Group Inc.,NYSE
OSGCF,OSG Corporation Ordinary Shares (Japan),U
OSGSF,Osaka Gas Co Ord Ordinary Shares,U
OSGSY,Osaka Gas Co Ltd Unsponsored ADR (Japan),U
OSH,"Oak Street Health, Inc.",NYSE
OSHDF,OSHIDORI INTL HLDGS LTD SHS (Bermuda),U
OSHIF,Oishi Group Public Co Ltd Foreign Shares (Thailand),U
OSI U,"Osiris Acquisition Corp. Units, each consisting of one share of Class A common stock, and one-half o",NYSE
OSIIF,Osino Resources Corporation (Canada),U
OSIN,"Optimum Source International, Ltd. Common Stock",U
OSIS,"OSI Systems, Inc. Common Stock (DE)",NASDAQ
OSK,Oshkosh Corp.,NYSE
OSKA,Osyka Corporation. Common Stock,U
OSMT,Osmotica Pharmaceuticals plc Ordinary Shares,NASDAQ
OSN,"Ossen Innovation Co., Ltd. American Depositary Shares",NASDAQ
OSNDF,MBN Corporation Ordinary Shares (Canada),U
OSOPF,Osotspa Pub Co Ltd Ordinary Shares  (Thailand),U
OSOTF,OSOTSPA PUB CO LTD LOCAL SHARES (Thailand),U
OSPMZ,Osprey Med Inc Chess Depositary Interests Repr 0.5 Sh,U
OSPN,OneSpan Inc. Common Stock,NASDAQ
OSRS,Osiris Corporation Common Stock,U
OSS,"One Stop Systems, Inc. Common Stock",NASDAQ
OSSDF,OSSDSIGN AB Ordinary Shares,U
OSSFF,Ossur HF Ordinary Shares (Iceland),U
OSSIF,"OneSoft Solutions, Inc. Ordinary Shares (Canada)",U
OSSUY,OSSUR HF Sponsored ADR (Iceland),U
OSTBP,Overstock Com Inc Del Pfd Vtg Ser B,U
OSTIY,Osterreichische Post AG Sponsored ADR (Austria),U
OSTK,"Overstock.com, Inc. Common Stock",NASDAQ
OSTKO,Overstock.Com Inc Preferred Digital Voting Series A-1,U
OSTO,Original Sixteen To One Mine Common Stock,U
OSTR,Oyster Enterprises Acquisition Corp. Class A Common Stock,NASDAQ
OSTRU,Oyster Enterprises Acquisition Corp. Unit,NASDAQ
OSTRW,Oyster Enterprises Acquisition Corp. Warrant,NASDAQ
OSTTF,OSAKA TITANIUM TECHNOLOGIES CO LTD SHS (Japan),U
OSUKF,Otsuka Corp Ordinary Shares (Japan),U
OSUR,"OraSure Technologies, Inc. Common Stock",NASDAQ
OSW,OneSpaWorld Holdings Limited Common Shares,NASDAQ
OSWWF,OneSpaWorld Holdings Ltd Warrants Expiring 03/19/2024 (Bahamas),U
OTCKU,Otter Creek Ethanol LLC Cap Unit Class A,U
OTCM,OTC Markets Group Inc. Common Stock Class A,U
OTECU,OceanTech Acquisitions I Corp. Units,NASDAQ
OTED,"Oak Tree Educational Partners, Inc. Common Stock",U
OTEX,Open Text Corporation Common Shares,NASDAQ
OTFT,Outfront Companies Common Stock,U
OTGLF,CD Projekt SA Ordinary Shares,U
OTGLY,CD Projekt S.A. American Depositary Receipts - Unsponsored (Poland),U
OTIC,"Otonomy, Inc. Common Stock",NASDAQ
OTIS,Otis Worldwide Corporation,NYSE
OTIVF,On Track Innovations Ltd Common Stock,U
OTLC,"Oncotelic Therapeutics, Inc. Common Stock",U
OTLK,"Outlook Therapeutics, Inc. Common Stock",NASDAQ
OTLKW,"Outlook Therapeutics, Inc. Series A Warrant Expiring 02/18/2022",NASDAQ
OTLY,Oatly Group AB American Depositary Shares,NASDAQ
OTMN,O T Mining Corp Common Stock,U
OTOW,"O2 Secure Wireless, Inc. Common Stock",U
OTPBF,OTP Bank Ltd Ordinary Shares (Hungary),U
OTPGF,Otp Bank Ltd Sponsored GDR Representing 1/2 shares Reg S (Hungary),U
OTPMF,Optim Corp Common Shares (Japan),U
OTRA,OTR Acquisition Corp. Class A Common Stock,NASDAQ
OTRAU,OTR Acquisition Corp. Unit,NASDAQ
OTRAW,OTR Acquisition Corp. Warrant,NASDAQ
OTRK,"Ontrak, Inc. Common Stock",NASDAQ
OTRKP,"Ontrak, Inc. 9.50% Series A Cumulative Perpetual Preferred Stock",NASDAQ
OTSKF,"Otsuka Holdings Co. Ltd, Tokyo Ordinary Shares (Japan)",U
OTSKY,"Otsuka Holdings Co. Ltd, Tokyo Unsponsored ADR (Japan)",U
OTTEF,Otto Energy Ltd Ordinary Shares (Australia),U
OTTR,Otter Tail Corporation Common Stock,NASDAQ
OTTV,"Viva Entertainment Group, Inc. Common Stock",U
OTTW,OTTAWA BANCORP INC Common Stock,U
OUKPF,Metso Outotec Corporation Ordinary Shares,U
OUKPY,Metso Outotec Corporation American Depositary Receipts - Unsponsored,U
OUNZ,VanEck Merk Gold Trust,ARCA
OUSA,OShares U.S. Quality Dividend ETF,BATS
OUSM,OShares U.S. Small-Cap Quality Dividend ETF,BATS
OUST,"Ouster, Inc.",NYSE
OUST WS,"Ouster, Inc. Warrants, each whole warrant exercisable for one share of Common Stock at an exercise p",NYSE
OUSZF,Outsourcing Inc Shizuoka Ordinary Shares (Japan),U
OUT,OUTFRONT Media Inc.,NYSE
OUTB,Outback Oil&Min Expl Corp Unclassified,U
OUTFF,Outokumpo Oy Ordinary Shares,U
OUTKY,Outokumpo Oy Unsponsored ADR (Finland),U
OVACF,Oval Corp Ordinary Shares (Japan),U
OVATF,Ovation Science Inc Common Shares (Canada),U
OVB,Overlay Shares Core Bond ETF,ARCA
OVBC,Ohio Valley Banc Corp. Common Stock,NASDAQ
OVCHF,Oversea-Chinese Banking Corporation Ordinary Shares (Singapore),U
OVCHY,Oversea-Chinese Banking Corporation Ltd Unsponsored ADR (Singapore),U
OVF,Overlay Shares Foreign Equity ETF,ARCA
OVID,Ovid Therapeutics Inc. Common Stock,NASDAQ
OVIT,"OncoVista Innovative Therapies, Inc. Common Stock",U
OVL,Overlay Shares Large Cap Equity ETF,ARCA
OVLH,Overlay Shares Hedged Large Cap Equity ETF,ARCA
OVLY,Oak Valley Bancorp (CA) Common Stock,NASDAQ
OVM,Overlay Shares Municipal Bond ETF,ARCA
OVS,Overlay Shares Small Cap Equity ETF,ARCA
OVT,Overlay Shares Short Term Bond ETF,ARCA
OVTZ,"Oculus Visiontech, Inc. Common Stock",U
OVV,Ovintiv Inc.,NYSE
OVWRF,OVER THE WIRE HOLDINGS LTD Ordinary Fully Paid (Australia),U
OVZM,Overland Management Inc Common Stock,U
OWCP,OWC Pharmaceutical Research Corp. Common Stock,U
OWECF,Odawara Engineering Co Ltd Ordinary Shares (Japan),U
OWL,Blue Owl Capital Inc.,NYSE
OWL WS,"Blue Owl Capital Inc. Redeemable Warrants, each whole warrant exercisable for one share of Class A C",NYSE
OWPC,"One World Pharma, Inc.  Common Stock",U
OWRDF,One World Lithium Inc Ordinary Shares,U
OWUV,One World Universe Inc. Common Stock,U
OWVI,ONE WORLD VENTURES INC Common Stock,U
OXBC,Oxford Bank Corporation (MI) Common Stock,U
OXBDF,Oxford Biomedical PLC Ordinary Shares,U
OXBOF,Oxford Biodynamics PLC Ordinary Shares (United Kingdom),U
OXBR,Oxbridge Re Holdings Limited Ordinary Shares,NASDAQ
OXBRW,Oxbridge Re Holdings Limited Warrant expiring 3/26/2024,NASDAQ
OXFCF,Velocys PLC Ordinary Shares (United Kingdom),U
OXIHF,Oxford Investments Holdings Inc. Ordinary Shares (Canada),U
OXINF,Oxford Instruments PLC Ordinary Shares (United Kingdom),U
OXLC,Oxford Lane Capital Corp. Common Stock,NASDAQ
OXLCL,Oxford Lane Capital Corp. 6.75% Notes due 2031,NASDAQ
OXLCM,Oxford Lane Capital Corp. 6.75% Series 2024 Term Preferred Stock,NASDAQ
OXLCP,Oxford Lane Capital Corp. 6.25% Series 2027 Term Preferred Shares,NASDAQ
OXM,"Oxford Industries, Inc.",NYSE
OXNXF,Onxeo SA Ordinary Shares Cat P (France),U
