Symbol,Issue_Name,Primary_Listing_Mkt
EBQZF,Wisdomtree Commodity Sec Ltd All Commodities Other,U
EBR,Centrais Eletricas Brasileiras S.A.- Eletrobras American Depositary Shares (Each representing one Co,NYSE
EBR B,Centrais Eletricas Brasileiras S.A.- Eletrobras American Depositary Shares (Each representing one Pr,NYSE
EBRGF,Enbridge Inc. Cum Red Pfd Shs Series B (Canada),U
EBRPF,Ebro Foods SA Barcelona (Spain),U
EBRPY,Ebro Foods SA Unsponsored ADR (Spain),U
EBRZF,Enbridge Inc Cum Red Pref Shares Series D (Canada),U
EBS,"Emergent Biosolutions, Inc.",NYSE
EBSB,"Meridian Bancorp, Inc. Common Stock",NASDAQ
EBSH,Empire Bancshares Inc Common Stock,U
EBTC,Enterprise Bancorp Inc Common Stock,NASDAQ
EBYH,E-Buy Home Inc. Common Stock,U
EC,Ecopetrol S.A,NYSE
ECAOF,Eco Atlantic Oil & Gas Ltd COM (Canada),U
ECC,EAGLE POINT CREDIT COMPANY INC.,NYSE
ECCB,Eagle Point Credit Company Inc. 7.75% Series B Term Preferred Stock due 2026,NYSE
ECCE,"Eagle Ford Oil & Gas, Corp. Common Stock",U
ECCI,"Ecoloclean Industries, Inc. Common Stock",U
ECCW,Eagle Point Credit Company Inc .6.75% Notes due 2031,NYSE
ECCX,Eagle Point Credit Company Inc. 6.6875% Notes due 2028,NYSE
ECCY,Eagle Point Credit Company Inc. 6.75% Notes due 2027,NYSE
ECDD,"Ecrid, Inc. Common Stock",U
ECDP,"Eco Depot, Inc. Common Stock",U
ECEZ,"Ecosciences, Inc. Common Stock",U
ECF,Ellsworth Growth and Income Fund Ltd,AMEX
ECF PRA,Ellsworth Growth and Income Fund Ltd. 5.25 percent Series A Cumulative Preferred Shares (Liquidation,AMEX
ECGFF,ECOGRAF LTD Ordinary Shares,U
ECGI,"ECGI Holdings, Inc. Common Stock",U
ECGP,"Envit Capital Group, Inc. Common Stock (DE)",U
ECGR,Bellatora Inc. Common Stock,U
ECGS,"Eco-Growth Strategies, Inc.. Common Stock",U
ECH,iShares MSCI Chile ETF,BATS
ECHEY,The Star Entertainment Group Limited American Depositary Receipts - Unsponsored,U
ECHO,"Echo Global Logistics, Inc. Common Stock",NASDAQ
ECIA,Encision Inc. Common Stock,U
ECIFF,Electricite de France Edf Ordinary Shares (France),U
ECIFY,Electricite de France SA Unsponsored ADR (France),U
ECIVF,ESG CORE INVESTMENTS B V MARKET WARRANTS  12/31/2099,U
ECKTF,Elektron PLC Common Shares   United Kingdom (GB),U
ECL,"Ecolab, Inc.",NYSE
ECLMF,Ecolomondo Corp. Ordinary Shares (Canada),U
ECLN,First Trust EIP Carbon Impact ETF,ARCA
ECMH,"Encompass Holdings, Inc. Common Stock",U
ECMLF,Ecometals Limited  Ordinary Shares CAD,U
ECMTD,"Ecomax, Inc. Common Stock",U
ECMXF,Universal Copper Ltd.  Ordinary Shares,U
ECNCF,ECN Capital Corp Ordinary Shares (Canada),U
ECNRF,WORLDWIDE RES CORP  Common Shares,U
ECNS,iShares MSCI China Small-Cap ETF,ARCA
ECOCF,Ecogreen International Group Ltd Ordinary Shares (Cayman Islands),U
ECOGF,Econocom Group SA Ordinary Shares,U
ECOL,"US Ecology, Inc Common Stock",NASDAQ
ECOLW,"US Ecology, Inc. Warrant",NASDAQ
ECOM,CHANNELADVISOR CORPORATION,NYSE
ECON,Columbia Emerging Markets Consumer ETF,ARCA
ECOR,"electroCore, Inc. Common Stock",NASDAQ
ECORF,Elcora Advanced Materials Corp. Ordinary Shares,U
ECOW,Pacer Funds Pacer Emerging Markets Cash Cows 100 ETF,NASDAQ
ECOX,"Eco Innovation Group, Inc. Common Stock",U
ECOZ,TrueShares ESG Active Opportunities ETF,ARCA
ECPG,Encore Capital Group Inc Common Stock,NASDAQ
ECPL,EcoPlus Inc.  Common Stock,U
ECPN,"El Capitan Precious Metals, Inc. Common Stock",U
ECRFF,Cartier Resources Inc. (Canada) Common Shares,U
ECRO,ECC Capital Corp. comm stock,U
ECRP,Chee Corp Common Stock,U
ECRTF,Atex Resources Inc Ordinary Shares,U
ECSL,Ecare Solutions Inc Common Stock,U
ECSNF,"Ecosynthetix, Inc. Ordinary Shares (Canada)",U
ECSTF,Wisdomtree Commodity Sec Ltd Copper Exchange Traded Fund,U
ECTE,ECHO THERAPEUTICS INC Common Stock,U
ECTM,ECA MARCELLUS TR I Unit,U
ECTXF,ELECTROLUX PROFESSIONAL AB SHARE AK B (Sweden),U
ECUI,"Ecuity, Inc. Common Stock",U
ECVTF,Economic Investment Trust Ltd. Ordinary Shares (Canada),U
ECWDF,EC World REIT (Singapore),U
ECXJ,"CXJ Group Co., Limited Common Stock",U
ECXXF,Eclipx Group Ltd (Australia),U
ECYAF,Wisdomtree Commodity Sec Ltd Agriculture Other,U
ECYCF,Wisdomtree Commodity Sec Ltd Soybeans Common Shares,U
ECYGF,Wisdomtree Commodity Sec Ltd Natural Gas Other,U
ECYWF,Wisdomtree Commodity Sec Ltd Wheat Common Shares,U
ED,"Consolidated Edison, Inc.",NYSE
EDAP,EDAP TMS S.A. American Depositary Shares,NASDAQ
EDC,"Direxion Daily Emerging Markets Bull 3X Shares, Shares of beneficial interest, no par value",ARCA
EDD,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",NYSE
EDDRF,Edreams Odigeo SA Ordinary Shares (Luxemborg),U
EDDYF,Edison Cobalt Corp. Ordinary Shares,U
EDEMY,EDreams Odigeo SA American Depositary Receipts - Unsponsored (Luxembourg),U
EDEN,iShares MSCI Denmark ETF,BATS
EDESY,Elders Ltd American Depositary Receipts - Unsponsored,U
EDEYF,Eden Energy Ltd Ordinary Shares (Australia),U
EDF,STONE HARBOR EMERGING MARKETS INCOME FUND,NYSE
EDGS,EDGE DATA SOLUTIONS INC Common Stock,U
EDHD,Edd Helms Group Inc Common Stock,U
EDI,STONE HARBOR EMERGING MARKETS TOTAL INCOME FUND,NYSE
EDIT,"Editas Medicine, Inc. Common Stock",NASDAQ
EDIV,SPDR S&P Emerging Markets Dividend ETF,ARCA
EDMCQ,Education Management Corporation Common Stock,U
EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor),NYSE
EDNMF,"Edenred, Malakoff Ordinary Shares (France)",U
EDNMY,Edenred S A Unsponsored ADR (France),U
EDOC,Global X Funds Global X Telemedicine & Digital Health ETF,NASDAQ
EDOG,ALPS Emerging Sector Dividend Dogs ETF,ARCA
EDONF,ENDOMINES AB Share AK (Sweden),U
EDOW,First Trust Dow 30 Equal Weight ETF,ARCA
EDPFY,"Energias De Portugal, S.A.",U
EDR,"Endeavor Group Holdings, Inc.",NYSE
EDRVF,"EDP Renovais, SA Ordinary Shares (Spain)",U
EDRVY,EDP Renovaveis SA Unsponsored ADR (Spain),U
EDRWY,Electric Pwr Dev Co Ltd ADR (Japan),U
EDRY,EuroDry Ltd. Common Shares,NASDAQ
EDSA,"Edesa Biotech, Inc. Common Shares",NASDAQ
EDSFF,Exceed Company Ltd.,U
EDTA,E-Data Corporation Common Stock,U
EDTK,Skillful Craftsman Education Technology Limited Ordinary Share,NASDAQ
EDTX,EdtechX Holdings Acquisition Corp. II Class A common stock,NASDAQ
EDTXF,SPECTRAL MED INC  Ordinary Shares,U
EDTXU,EdtechX Holdings Acquisition Corp. II Unit,NASDAQ
EDTXW,EdtechX Holdings Acquisition Corp. II Warrant,NASDAQ
EDU,"New Oriental Education and Technology Group, Inc.",NYSE
EDUC,Educational Development Corporation Common Stock,NASDAQ
EDULF,EDULAB INC Common Stock,U
EDUT,Global X Funds Global X Education ETF,NASDAQ
EDV,Vanguard World Funds Extended Duration ETF,ARCA
EDVMF,Endeavour Mining Corporation Ordinary Shares,U
EDVR,Endeavor Bk Common Stock,U
EDWZF,Edgewater Exploration Ltd. Common Shares,U
EDXC,Endexx Corporation Common Stock,U
EDYYD,Enerdynamic Hybrid Technologies Corp Ordinary Shares,U
EDZ,Direxion Daily Emerging Markets Bear 3x Shares,ARCA
EDZR,E-Direct Inc Common Stock,U
EEA,"The European Equity Fund, Inc.",NYSE
EEENF,88 Energy Ltd Ordinary Shares (Australia),U
EEFT,"Euronet Worldwide, Inc. Common Stock",NASDAQ
EEGI,"Eline Entertainment Group, Inc. Common Stock",U
EEH,ELEMENTS Linked to the SPECTRUM Large Cap U.S.Sector Momentum Index,ARCA
EEHLF,Emperor Entertainment Hotel Limited Ordinary Shares,U
EEIQ,Elite Education Group International Ltd. Common Stock,NASDAQ
EEKAF,Eltek Asa Ordinary Shares,U
EELV,Invesco S&P Emerging Markets Low Volatility ETF,ARCA
EEM,iShares MSCI Emerging Markets ETF,ARCA
EEMA,iShares MSCI Emerging Markets Asia ETF,NASDAQ
EEMD,AAM S&P Emerging Markets High Dividend Value ETF,ARCA
EEMMF,E3 Metals Corp Ordinary Shares (Canada),U
EEMO,Invesco S&P Emerging Markets Momentum ETF,ARCA
EEMS,iShares MSCI Emerging Markets Small-Cap ETF,ARCA
EEMV,iShares MSCI Emerging Markets Min Vol Factor ETF,BATS
EEMX,SPDR MSCI Emerging Markets Fossil Fuel Reserves Free ETF,ARCA
EENC,Emergent Energy Corporation Common Stock,U
EENEF,Electrocomponents Ordinary Shares,U
EENEY,Electrocomponents Unsponsored ADR (United Kingdom),U
EENNF,Enav SPA Ordinary Shares (Italy),U
EENR,"Elite Energies, Inc. Common",U
EERGF,ENERGEAN OIL AND GAS PLC Ord GBP0.01 (United Kingdom),U
EES,WisdomTree U.S. SmallCap Fund,ARCA
EESE,Energy & Environmental Services Inc Common Stock,U
EESH,"EESTech, Inc. Common Stock",U
EESI,"Encompass Energy Services, Inc.  Common Stock",U
EESO,"Enzyme Environmental Solutions, Inc. Common Stock (NV)",U
EET,ProShares Ultra MSCI Emerging Markets,ARCA
EEV,ProShares Trust UltraShort MSCI Emerging Markets,ARCA
EEVVF,Eve & Co Inc Ordinary Shares,U
EEX,"Emerald Holding, Inc.",NYSE
EEYMF,Firefinch Ltd Ordinary Shares,U
EEYUF,Essential Energy Services Ltd. Common Shares (Canada),U
EFA,iShares MSCI EAFE ETF,ARCA
EFAD,ProShares MSCI EAFE Dividend Growers ETF,BATS
EFAS,Global X Funds Global X MSCI SuperDividend EAFE ETF,NASDAQ
EFAV,iShares MSCI EAFE Min Vol Factor ETF,BATS
EFAX,SPDR MSCI EAFE Fossil Fuel Reserves Free ETF,ARCA
EFBI,"Eagle Financial Bancorp, Inc. Common Stock",U
EFC,Ellington Financial Inc. Common Stock,NYSE
EFC PRA,Ellington Financial Inc. 6.750% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stoc,NYSE
EFF,EATON VANCE FLOATING-RATE INCOME PLUS FUND,NYSE
EFFDF,Legal & Gen UCITS ETF PLC Exchange Traded Fund,U
EFG,iShares MSCI EAFE Growth ETF,BATS
EFGIF,EFG International Zuerich Namen-Akt.. Shares (Switzerland),U
EFGSF,Eiffage Sa Ordinary Shares (France),U
EFGSY,Eiffage Sa Unsponsored ADR (France),U
EFGXY,EFG International AG ADR (Switzerland),U
EFGZF,EFG Hermes Holdings SAE Global Depositary Shares Reg S,U
EFIN,Eastern Michigan Financial Corporation Common Stock,U
EFIR,"EGPI Firecreek, Inc.  Common Stock",U
EFIV,SPDR S&P 500 ESG ETF,ARCA
EFIX,First Trust TCW Emerging Markets Debt ETF,ARCA
EFL,Eaton Vance Floating-Rate 2022 Target Term Trust Common Shares of Beneficial Interest,NYSE
EFLI,Cell Tech International Inc Common Stock,U
EFLN,eFUEL EFN Corp Common Stock,U
EFLS,"Exercise For Life Systems, Inc. Common Stock",U
EFLT,eFleets Corporation Common Stock,U
EFLVF,"Electrovaya, Inc. Ordinary Shares (Canada)",U
EFMSF,WISDOMTREE METAL SECS LTD Other,U
EFNCF,Legal & Gen UCITS ETF PLC Ordinary Shares,U
EFNL,iShares MSCI Finland ETF,BATS
EFO,ProShares Ultra MSCI EAFE,ARCA
EFOI,"Energy Focus, Inc. Common Stock",NASDAQ
EFOR,Efoora Health Mgmt Inc Common Stock,U
EFOT,Efotoxpress Inc Common Stock,U
EFR,Eaton Vance Senior Floating-Rate Fund,NYSE
EFRGF,PASOFINO GOLD LTD Ordinary Shares,U
EFRMF,"East Africa Metals, Inc. Ordinary Shares (Canada)",U
EFRTF,Nexus Real Estate Investment Trust  Unit,U
EFSC,Enterprise Financial Services Corporation Common Stock,NASDAQ
EFSG,"Enterprise Financial Services Group, Inc. Cl-A Common Stock",U
EFSH,"1847 Holdings, LLC Common Stock",U
EFSI,"Eagle Financial Services, Inc. (VA) Common Stock",U
EFT,Eaton Vance Floating-Rate Income Trust,NYSE
EFTI,"EarthFirst Technologies, Inc. Common Stock",U
EFU,ProShares Trust UltraShort MSCI EAFE,ARCA
EFV,iShares MSCI EAFE Value ETF,BATS
EFX,"Equifax, Incorporated",NYSE
EFZ,ProShares Trust Short MSCI EAFE,ARCA
EGAN,eGain Corporation Common Stock,NASDAQ
EGBB,EARTH GEN-BIOFUEL INC  Common Stock,U
EGBN,"Eagle Bancorp, Inc. Common Stock",NASDAQ
EGDD,"Eastern Goldfields, Inc. Common Stock",U
EGDFF,Energold Drilling Corp Ordinary Shares (Canada),U
EGDW,Edgewater Bancorp Inc. Common Stock,U
EGF,"Blackrock Enhanced Government Fund, Inc.",NYSE
EGFEF,EUROBANK ERGASIAS SVCS AND HOLDINGS SA Ordinary Shares,U
EGFEY,EUROBANK ERGASIAS SVCS & HLDGS SA American Depositary Receipts - Unsponsored,U
EGFHF,EFH Holdings Inc Common Shares,U
EGGF U,"EG Acquisition Corp. Units, each consisting of one share of Class A common stock and one-third of on",NYSE
EGHSF,Enghouse Sys Ltd Ordinary Shares,U
EGHT,"8x8, Inc. Common Stock",NYSE
EGIEY,Engie Brasil Energia S A American Depositary Receipts - Sponsored,U
EGIL,"Edgetech International, Inc. Common Stock",U
EGINF,Eurogas International Common Stock (Barbados),U
EGIS,2ndVote Society Defended ETF,BATS
EGKLF,Elringklinger Ag Dettingen Erms Namen AKT (Germany),U
EGKPF,EAGLE BULK SHIPPING INC Warrant  10/15/2021,U
EGLE,Eagle Bulk Shipping Inc. Common Stock,NASDAQ
EGLNF,Euglena Co Ltd Ordinary Shares (Japan),U
EGLX,Enthusiast Gaming Holdings Inc. Common Stock,NASDAQ
EGMCF,Emgold Mining Corp Ordinary Shares,U
EGMLF,Engineer Gold Mines Ltd. Ordinary Shares (Canada),U
EGMMF,EAGLE MTN MNG LTD Ordinary Shares,U
EGO,Eldorado Gold Corporation,NYSE
EGOC,Energy 1 Corporation Common Stock,U
EGP,EastGroup Properties Inc.,NYSE
EGPLF,"Eagle Plains Resources, Ltd. (Canada) Ordinary Shares",U
EGPT,VanEck Vectors Egypt Index ETF,ARCA
EGRAF,Energy Resources of Australia Ltd A Shares,U
EGRAY,Energy Resources Of Austr Ltd Unsponsored ADR RPSTG A Shares (Australia),U
EGRGF,Eagle Energy Inc Ordinary Shares (Canada),U
EGRN,"Evergreen-Agra Global Investments, Inc. Common Stock",U
EGRNF,China Evergrande Group Ordinary Shares,U
EGRNY,China Evergrande Group American Depositary Receipts - Unsponsored,U
EGRX,"Eagle Pharmaceuticals, Inc. Common Stock",NASDAQ
EGTIF,"Eguarantee Inc, SHS (Japan)",U
EGTK,Energtek Inc. Common Stock,U
EGTYF,Eguana Technologies Inc Ordinary Shares,U
EGXP,Eagle Exploration Company Common Stock,U
EGY,"Vaalco Energy, Inc.",NYSE
EGYF,"Energy Finders, Inc. Common Stock",U
EH,EHang Holdings Limited ADS,NASDAQ
EHC,Encompass Health Corporation Common Stock,NYSE
EHGRF,STAR ENTMT GROUP LTD  Ordinary Shares,U
EHI,"Western Asset Global High Income Fund, Inc",NYSE
EHITF,Edinburgh Investment Trust Ordinary Shares,U
EHMEF,GOEASY LTD Common Shares,U
EHOS,"Ehouse Global, Inc. Common Stock",U
EHPTP,Eagle Hospitality Pptys Tr Inc Preferred,U
EHT,Eaton Vance 2021 Target Term Trust,NYSE
EHTH,"eHealth, Inc. Common Stock",NASDAQ
EHVVF,Ehave Inc Ordinary Shares,U
EHYD,"Ehydrogen Solutions, Inc. Common Stock",U
EIC,Eagle Point Income Company Inc.,NYSE
EICAF,Enegrica Mtr Co SPA Ordinary Shares (Italy),U
EICSF,Electricite de Strasbourg Ordinary Shares (France),U
EIDO,iShares MSCI Indonesia ETF,ARCA
EIFZF,Exchange Income Corp. Ordinary Shares (Canada),U
EIG,"Employers Holdings, Inc.",NYSE
EIGH,8000 Inc Common,U
EIGR,"Eiger BioPharmaceuticals, Inc. Common Stock",NASDAQ
EIHC,Environmental Infrastructure Holdings Corp. Common Stock,U
EIHDF,888 Holdings plc Ordinary Shares (Gibraltar),U
EIHLF,Enviro Energy International Holdings Limited Ordinary Shares,U
EIM,Eaton Vance Municipal Bond Fund,AMEX
EINC,VanEck Vectors Energy Income ETF,ARCA
EINDF,SSGA SPDR ETFS EUROPE II PLC MSCI EUROPE INDUSTRIALS UCITS Exchange Traded Fund,U
EINF,Enterprise Informatics Inc. Common Stock,U
EIPAF,Eni Spa Roma Ordinary Shares,U
EIPC,Enable IPC Corp. Common Stock,U
EIRL,iShares MSCI Ireland ETF,ARCA
EIS,iShares MSCI Israel ETF,ARCA
EITWY,EI Tower Spa Unsponsored ADR (Italy),U
EIX,Edison International,NYSE
EJAN,Innovator MSCI Emerging Markets Power Buffer ETF-January,ARCA
EJFA,EJF Acquisition Corp. Class A Ordinary Share,NASDAQ
EJFAU,EJF Acquisition Corp. Unit,NASDAQ
EJFAW,EJF Acquisition Corp. Warrant,NASDAQ
EJH,E-Home Household Service Holdings Limited Ordinary Shares,NASDAQ
EJPRF,East Japan Railway Co Ordinary Shares,U
EJPRY,East Japan Railway Co Unsponsored ADR (Japan),U
EJTTF,Easyjet Plc Ordinary Shares GBP 0.27285714 (United Kingdom),U
EJUL,Innovator MSCI Emerging Markets Power Buffer ETF - July,ARCA
EJVDF,EJF Investments Ltd Ordinary Shares (Jersey),U
EKAR,Capital Link NextGen Vehicles & Technology ETF,ARCA
EKCS,Electronic Control Security Inc Common Stock,U
EKDHF,EKF Diagnostics Holdings PLC Ordinary Shares (United Kingdom),U
EKGGF,Cardiocomm Solutions Inc New Ordinary Shares,U
EKGRU,East Kans Agri-Energy LLC Unit Ltd Partnership Int Cl A,U
EKIVF,Enka Insaat Ve Sanayi AS Ordinary Shares,U
EKIVY,Enka Insaat Ve Sanayi AS Unsponsored ADR (Turkey),U
EKNL,EKO International Corp NEW Common Stock,U
EKNPF,EKINOPS SA SHS (France),U
EKONF,Great Wall Belt & Rd Hldgs Ltd Ordinary Shares,U
EKPTF,Elk Petroleum Ltd Ordinary shares (Australia),U
EKSN,ERICKSON INC NEW COM,U
EKSO,"Ekso Bionics Holdings, Inc. Common Stock",NASDAQ
EKTAF,Elekta B Shs Ordinary Shares,U
EKTAY,Elekta B Shs Unsponsored ADR representing B Shares (Sweden),U
EKTPF,ECKOH PLC Ordinary Shares,U
EKWX,"Ekwan-X, Inc. Common Stock",U
EKZRF,Eckert & Ziegler Strahlen Und Medizintechnik Ag Berlin Ordinary Shares (Germany Federal Republic),U
EL,The Estee Lauder Companies Inc. Class A,NYSE
ELA,Envela Corporation,AMEX
ELALF,El Al Ltd Ordinary Shares (Israel),U
ELALY,EL AL Israel Airlines Ltd Unsponsored ADR (Israel),U
ELAMF,Elamex S.A. de C.V. Ordinary Shares,U
ELAN,Elanco Animal Health Incorporated Common Stock,NYSE
ELAT,Elanco Animal Health Incorporated 5.00% Tangible Equity Units,NYSE
ELBSF,Engagement Labs Inc Ordinary Shares,U
ELC,"Entergy Louisiana, LLC Collateral Trust Mortgage Bonds, 4.875 % Series due September 1, 2066",NYSE
ELCGF,ELECTRA STONE LTD  Ordinary Shares,U
ELCI,"Eastern Light Capital, Incorporated Common Stock",U
ELCMF,ELECOM CO LTD OSAKA SHS (Japan),U
ELCO,"Elcom International, Inc.  Common Stock",U
ELCPF,EDP Energias de Portugal SA Ordinary Reg Shares (Portugal),U
ELCR,"Electric Car Company, Inc. Common Stock",U
ELD,WisdomTree Emerging Markets Local Debt Fund,ARCA
ELDN,"Eledon Pharmaceuticals, Inc. Common Stock",NASDAQ
ELEAF,EL.EN. SPA FIRENZE Ordinary Shares,U
ELECF,Electric Royalties Ltd. Common Shares (Canada),U
ELED,"ExeLED Holdings, Inc. Common Stock",U
ELEEF,Element Fleet Mgmt Corp Common Shares,U
ELEMF,Elemental Royalties Corp. Ordinary Shares (Canada),U
ELEZF,Endesa S.A. Ordinary Shares,U
ELEZY,Endesa S.A. Unsponsored American Depository Receipt (Spain),U
ELF,"e.l.f. Beauty, Inc.",NYSE
ELFIF,E L Finl Corporation Ltd Ordinary Shares,U
ELGL,"Element Global, Inc. Common Stock",U
ELGT,"Electric & Gas Technology, Inc. Common Stock",U
ELIAF,"Elia System Operator SA/NV, Bruxelles Ordinary Shares (Belgium)",U
ELIO,Elio Motors Inc Common Stock,U
ELIXF,Elixxer Ltd Ordinary Shares,U
ELKEF,Elkem Asa Ordinary Shares  (Norway),U
ELKMF,Gold Road Resources Ltd. Ordinary Shares (Australia),U
ELLH,Elah Hldgs Inc Common Stock,U
ELLKF,Ellaktor SA Ordinary Shares (Greece),U
ELLKY,Ellaktor SA Unsponsored ADR (Greece),U
ELLO,Ellomay Capital LTD,AMEX
ELLRY,ElringKlinger AG American Depositary Receipts - Unsponsored (Germany),U
ELLXF,Elixinol Wellness Ltd Ordinary Shares,U
ELMA,Elmer Bancorp Inc Common Stock,U
ELMD,"Electromed, Inc.",AMEX
ELMFF,Elmo Software Ltd. Ordinary Shares Fully Paid (Australia),U
ELMTF,ELEMENT 25 LTD ORD (Australia),U
ELMTY,Elementis Plc Unsponsored ADR Level 1,U
ELMUF,Elisa Corporation Ordinary Shares A (Finland),U
ELMUY,Elisa OYJ Unsponsored ADR representing A shares (Finland),U
ELNOF,El Nino Ventures Inc. New Ordinary Shares (Canada),U
ELNX,Elinx Corp. Common Stock,U
ELOAF,EMERGENCE GLOBAL ENTERPRISES INC Ordinary Shares,U
ELOKY,Enel Russia PJSC Global Depositary Receipts - Sponsored,U
ELORY,Elior Unsponsored American Depository Receipt (France),U
ELOX,"Eloxx Pharmaceuticals, Inc. Common Stock",NASDAQ
ELP,Companhia Paranaense de Energia American Depositary Shares (each representing one Unit consisting o,NYSE
ELPQF,El Puerto Liverpool Sa Shs 1 Ordinary Shares,U
ELRA,"Elray Resources, Inc. Common Stock",U
ELRE,Yinfu Gold Corp Common Stock,U
ELRFF,Eastern Platinum Limited New Ordinary Shares (Canada),U
ELRNF,Elron Electronic Industries Ltd. Ordinary Shares,U
ELROF,Elior Group Ordinary Shares,U
ELRRF,Eloro Resources Ltd Ordinary Shares (Canada),U
ELS,"Equity Lifestyle Properties, Inc.",NYSE
ELSBF,ELOS AB SHS -B - Ordinary Shares,U
ELSE,"Electro-Sensors, Inc. Common Stock",NASDAQ
ELSLF,ELSIGHT LTD Ordinary Shares,U
ELSSF,"ELIS  Ordinary Shares Eur 0,50 (France)",U
ELST,Electronic Systems Technology Common Stock,U
ELTK,Eltek Ltd. Ordinary Shares,NASDAQ
ELTLF,Elementos Ltd. Ordinary Shares (Australia),U
ELTP,"Elite Pharmaceuticals, Inc. Common Stock",U
ELTZ,"Elite Group, Inc. Common Stock",U
ELUXF,AB Electrolux Ordinary Shares,U
ELUXY,AB Electrolux Class B American Depositary Receipts,U
ELVAF,Evolva Holding AG Namen -AKT- (Switzerland),U
ELVAY,Evolva Holding SA Sponsored ADR (Switzerland),U
ELVG,"Elvictor Group, Inc. Common Stock",U
ELVT,"Elevate Credit, Inc.",NYSE
ELWSF,Electreon Wireless Ltd. Ord Shares (Israel),U
ELXMF,NOVA EYE MED LTD Ordinary Shares,U
ELXMY,Nova Eye Medical Limited  American Depositary Receipts - Sponsored,U
ELXPF,Elixir Energy Limited Ordinary Shares,U
ELY,Callaway Golf Company,NYSE
ELYGF,Ely Gold Royalties Inc Ordinary Shares,U
ELYS,"Elys Game Technology, Corp. Common Stock",NASDAQ
EM,Smart Share Global Limited American Depositary Shares,NASDAQ
EMAG,VanEck Vectors Emerging Markets Aggregate Bond ETF,ARCA
EMALF,ETF Metal Securities Ltd St Helier 0% Notes 2007- Without Fixed Maturity on PM Basket (Jersey),U
EMAN,eMagin Corporation,AMEX
EMB,"iShares J,P. Morgan USD Emerging Markets Bond ETF",NASDAQ
EMBA,eMamba International Corp. Common Stock,U
EMBD,Global X Emerging Markets Bond ETF,ARCA
EMBH,iShares Interest Rate Hedged Emerging Markets Bond ETF,ARCA
EMBR,"Embarr Downs, Inc. Common Stock",U
EMBT,"Ember Therapeutics, Inc. Common Stock",U
EMBVF,Arca Continental SAB de CV Ordinary Shares (Mexico),U
EMBYF,Nexera Energy Inc Ordinary Shares,U
EMCB,WisdomTree Trust WisdomTree Emerging Markets Corporate Bond Fund,NASDAQ
EMCF,Emclaire Financial Corp Common Stock,NASDAQ
EMCHF,EML Payments Ltd. Ordinary Shares,U
EMD,"Western Asset Emerging Markets Debt Fund, Inc",NYSE
EMDF,"E Med Future, Inc. Common Stock",U
EMDV,ProShares MSCI Emerging Markets Dividend Growers ETF,BATS
EME,"EMCOR Group, Inc.",NYSE
EMED,"Electromedical Technologies, Inc. Common Stock",U
EMEXF,Emerald Plantation Holdings Ltd Ordinary Shares (Cayman Islands),U
EMF,Templeton Emerging Markets Fund,NYSE
EMFGF,Fluence Corp Ltd. Ordinary Shares,U
EMFM,Global X MSCI Next Emerging & Frontier ETF,ARCA
